,acc,f1,mcc,auc,model,embedding_name,embedding_type,original_dim_number,compression,compression_name,compression_dim,is_seed,seed
90,0.7789473684210526,0.792079207920792,0.5774207594248179,0.8493333333333334,h2o,pygn_dim_32_umap_16_seed_2,pygn,16,True,umap,16,True,2
91,0.8,0.7916666666666666,0.6110521775933396,0.8328888888888889,h2o,pygn_dim_64_umap_16_seed_1,pygn,16,True,umap,16,True,1
92,0.7894736842105263,0.7916666666666666,0.5852252656936974,0.848,h2o,pygn_dim_32,pygn,32,False,no_compression,32,False,NA
93,0.8210526315789474,0.7901234567901234,0.64956083156751,0.8693333333333334,h2o,pygn_degree_cols_dim_128_umap_16_seed_1,pygn_degree,128,True,umap,128,True,1
94,0.8,0.7889908256880733,0.6110521775933396,0.8624444444444443,h2o,pygn_dim_64_umap_16_seed_0,pygn,16,True,umap,16,True,0
95,0.7789473684210526,0.7884615384615385,0.5800530479719407,0.8497777777777777,h2o,pygn_gf_cols_dim_32_umap_16_seed_0,pygn_gf,32,True,umap,32,True,0
96,0.7789473684210526,0.7878787878787877,0.5712551356364042,0.825111111111111,h2o,pygn_dim_128,pygn,128,False,no_compression,128,False,NA
97,0.8105263157894737,0.7857142857142856,0.6302598775326835,0.8386666666666666,h2o,pygn_degree_cols_dim_128_umap_16_seed_2,pygn_degree,128,True,umap,128,True,2
98,0.8105263157894737,0.7857142857142856,0.6225317562548818,0.847111111111111,h2o,pygn_dim_64_umap_16_seed_2,pygn,16,True,umap,16,True,2
99,0.7894736842105263,0.7850467289719625,0.5825106256316716,0.8535555555555555,h2o,pygn_gf_cols_dim_8,pygn_gf,8,False,no_compression,8,False,NA
100,0.8,0.7843137254901961,0.6061042970612329,0.8633333333333333,h2o,pygn_degree_cols_dim_64,pygn_degree,64,False,no_compression,64,False,NA
101,0.7789473684210526,0.7835051546391751,0.5662087314489876,0.8502222222222222,h2o,pygn_dim_32_umap_16_seed_1,pygn,16,True,umap,16,True,1
102,0.8105263157894737,0.7804878048780488,0.6257438361277722,0.8391111111111111,h2o,pygn_degree_cols_dim_128_umap_16_seed_0,pygn_degree,128,True,umap,128,True,0
103,0.7473684210526316,0.7747747747747747,0.5372948051593509,0.7922222222222223,h2o,node2vec_dim_32_umap_16_seed_0,node2vec,32,True,umap,32,True,0
