,acc,f1,mcc,auc,model,embedding_name,embedding_type,original_dim_number,compression,compression_name,compression_dim,is_seed,seed
36,0.597603946441156,0.748125275694751,0.090216134850609,0.546652987972111,h2o,node2vec_dim_4_umap_16_seed_2,node2vec,4,True,umap,4,True,2
37,0.597674418604651,0.748058252427184,0.051274971851191,0.521914010314165,h2o,rolx_dim_8,rolx,8,False,no_compression,8,False,NA
38,0.597286821705426,0.747876728949284,0.03235664773037,0.508432333041242,h2o,rolx_dim_128_umap_16_seed_2,rolx,128,True,umap,128,True,2
39,0.597286821705426,0.747876728949284,0.049567339866414,0.5013884213281,h2o,rolx_dim_128_umap_16_seed_0,rolx,128,True,umap,128,True,0
40,0.597286821705426,0.747876728949284,0.055066545564698,0.530691106546191,h2o,rolx_dim_64,rolx,64,False,no_compression,64,False,NA
41,0.596124031007752,0.746718522119592,0.076513658096056,0.544018897669221,h2o,node2vec_dim_4_umap_16_seed_0,node2vec,4,True,umap,4,True,0
42,0.595736434108527,0.746660189458343,0,,h2o,nlp,text,0,False,no_compression,0,False,NA
43,0.595348837209302,0.746355685131195,0.095047853146876,0.554227592692369,h2o,node2vec_dim_4,node2vec,4,False,no_compression,4,False,NA
44,0.603488372093023,0.744186046511628,0.173215585325151,0.602860135167492,h2o,node2vec_dim_32,node2vec,32,False,no_compression,32,False,NA
45,0.59830866807611,0.744144546062904,0.148561986641469,0.593781650646167,h2o,deepwalk_dim_128,deepwalk,128,False,no_compression,128,False,NA
46,0.596511627906977,0.74327990135635,0.027135000025306,0.504367624987587,xgboost,refex,node_stats,0,False,no_compression,0,False,NA
47,0.597251585623679,0.743225233229676,0.14878052227061,0.595389689557372,h2o,emb_all_umap_16_seed_2,all_embeddings,0,True,umap,0,True,2
48,0.690892777030058,0.743197912784197,0.35703671118634,0.675711269354972,xgboost,nlp,text,0,False,no_compression,0,False,NA
49,0.592318534178999,0.743060182100822,0.04718104476508,0.522145506346171,h2o,deepwalk_dim_128_umap_16_seed_0,deepwalk,128,True,umap,128,True,0
50,0.596546863988724,0.743009320905459,0.12833506539143,0.571599953799361,h2o,emb_all_pca_16,all_embeddings,0,True,pca,0,False,NA
51,0.597251585623679,0.742996887505558,0.085849043058637,0.542146789697257,h2o,deepwalk_dim_64_umap_16_seed_1,deepwalk,64,True,umap,64,True,1
52,0.599718111346018,0.742793791574279,0.130674526414842,0.58607846408542,h2o,emb_all_umap_16_seed_1,all_embeddings,0,True,umap,0,True,1
53,0.594432699083862,0.742793791574279,0.077987702710505,0.542471220851888,h2o,deepwalk_dim_128_umap_16_seed_2,deepwalk,128,True,umap,128,True,2
54,0.596546863988724,0.742793296089385,0.092711236903643,0.554864285622618,h2o,deepwalk_dim_16,deepwalk,16,False,no_compression,16,False,NA
55,0.594080338266385,0.742780986228343,0.119440915086232,0.570183647540458,h2o,deepwalk_dim_64,deepwalk,64,False,no_compression,64,False,NA
56,0.592670894996476,0.742679680567879,0.089373413095551,0.539291590200331,h2o,deepwalk_dim_64_umap_16_seed_0,deepwalk,64,True,umap,64,True,0
57,0.591261451726568,0.742629128796276,0.086977648402634,0.528265551006789,h2o,deepwalk_dim_64_umap_16_seed_2,deepwalk,64,True,umap,64,True,2
58,0.597603946441156,0.742629128796276,0.148258456779378,0.580832894855045,h2o,emb_all_umap_16_seed_0,all_embeddings,0,True,umap,0,True,0
59,0.590909090909091,0.742629128796276,0.061031953047742,0.525274572964926,h2o,deepwalk_dim_16_umap_16_seed_0,deepwalk,16,True,umap,16,True,0
60,0.593023255813954,0.742629128796276,0.085552446708826,0.535508527867969,h2o,deepwalk_dim_128_umap_16_seed_1,deepwalk,128,True,umap,128,True,1
61,0.591613812544045,0.742464539007092,0.080356071970798,0.539680445579497,h2o,deepwalk_dim_16_umap_16_seed_1,deepwalk,16,True,umap,16,True,1
62,0.590556730091614,0.742464539007092,0.136488513341113,0.568270427740917,h2o,deepwalk_dim_32,deepwalk,32,False,no_compression,32,False,NA
63,0.590204369274137,0.74230002215821,0.084509984593761,0.53909036074999,h2o,deepwalk_dim_32_pca_16,deepwalk,32,True,pca,32,False,NA
64,0.590204369274137,0.74230002215821,0.058297442525533,0.525836424070533,h2o,deepwalk_dim_4,deepwalk,4,False,no_compression,4,False,NA
65,0.591261451726568,0.74230002215821,0.100938391912455,0.552376894547041,h2o,deepwalk_dim_8,deepwalk,8,False,no_compression,8,False,NA
66,0.590204369274137,0.74230002215821,0.084509984593761,0.53909036074999,h2o,node2vec_dim_64_pca_16,node2vec,64,True,pca,64,False,NA
